ride_review,ride_rating,sentiment
my yr old daughter college student charged ride cost way it first time using uber informed surcharge said math cost there laws prevent gouging shame on you,1.0,0
billed quote never use,1.0,0
never ride with uber new years day jess rode home uber pricing upset us fact beyond rude driver hit brothers car way drive way after contacting uber images damage feedback experience refuse help us way never contact rude people looks like back taxis,1.0,0
i decided take uber airport instead hiring service day savings know rating uber stars asked every driver ever ran after waiting arrive first uber driver accepted request came blocks building cancelled the second one also cancelled minutes third one now time called taxi cab company hired regular cab no uber aiport lax read postings happens seems driver make enough money also work services like lift they accept fare pick better fare appears service cancel pick back square one again important time uber,2.0,0
uber absolute rip their price guides never meet much higher fares charged you never know charged check credit card most times taxi rip nye mind boggling wo using anymore best see honest fare meter,1.0,0
the app work correctly after tries able enter address destination when tried order car kept getting error messages uber failed finally drove never,1.0,0
took uber club took uber back home place miles how get away they ashamed spread word,1.0,0
uber makes riders aware high rates days demands it flat rates like taxis drivers know if normal fare suddenly demand use service taxis gouge rates new years eve major holidays,4.0,1
trip home was quoted such rip taxi fare usually,1.0,0
is way get info legislators my son know surge ripoff factor got took mile ride new year eve,1.0,0
wow uber wanted charge son ride downtown home miles away he caught cab my son rich trying responsible shame uber never use recommend,1.0,0
for mile trip took route minneapolis originally cost way home route charged mile drive and they refused to help me the worst service of my life,1.0,0
uber charged take miles road price quote never use service,1.0,0
dollars get destination dollars ride home thanks price gouge uber almost crashed way creepy driver way cab drivers telling uber trying get vehicles will never use service first last,1.0,0
just checked my account and seen three pending from uber never ever used uber in my life how did they get my debit info here is what is says ca even get ahold of any uber person to see who fraudulenty got my debit card pending dda recur uber bv dda recur uber bv uber bv nl nl pending dda recur uber bv dda recur uber bv uber bv nl nl pending dda recur uber bv dda recur uber bv uber bv nl nl,1.0,0
i surgery house couple fridays ago plano tx my friend set uber since drive drive moment the uber account name guy picked us surgery asked friend much service stated credit card the driver said call direct give us cheaper rate drive home hours later still loopy anesthetia frjend tells tge roundtrip wtf for roundtrip kidding slept next day told highly ripped needs lose driver need findout lodge complaint well set want set account give credit card lodge give credit card number so make sure get rate estimate ahead time maybe going friend request account info lodge proper complaint there inclement weather high time traffic nothing warrant overages keep posted satisfaction post driver name avoid guy dang,1.0,0
too many times uber driver come pick discovered want go refused take kicks car still get billed five bucks uber it fricking joke of course long series emails uber eventually gives five bucks back continue allow drivers rip people after uuber gets cut take drivers road,1.0,0
i used über months ago needed ride turned lease my leasing agent made arrangements über driver home idea uber drivers used personal vehicles transport customers when über driver showed time however car another story it old well worn ford fusion reeked cheap car interior deodorizers the car running poorly making terrible whine freeway speeds gritting teeth entire ten mile ride wondering old clunker going detonate second also appreciate listen forty minutes reggae music thumping away either in past used yellow cab always favorable experience needless say never ever set foot another über vehicle,1.0,0
caution do ripped uber invited use discount first ride tried check discount booked taxi account showed discount applied to sure tried use code given discount so took first ride downtown pittsburgh airport the fare it monday instead promised give ordered uberx came uberxl my fare twice amount husband paid days earlier yellow cab super shuttle tried work uber straighten even sent pictures offer yet took first ride be warned discount fare do not trust company check double check yes car nice driver pleasant but use bait switch cheat consumer,1.0,0
i seen sides uber coin trained people customer service in regard uber app accept driver rider slave app flawed parties without personal interaction major flaw relation customer service give loads stories app failed many different reasons uber taking responsibility flawed app especially android phone you work butt uber ends meet uber takes fares tax surging required get money driver as arrangement three different parties mediator ethic values determine become called great company based customer service current situation drivers demands put private drivers access app difficult yet response even new drivers industry get go give low rating like anything lower client get ready meeting uber remember bad mood give driver low rating mood swing loose jobs so around uber wins rider driver foot fodder uber do want slave via flawed app big need carry laptop desk top run correctly,2.0,0
this far one best companies ever come the fact much resistance old guard way taxi companies proves broken transport nothing good things say uber ingenious model fantastic drivers,5.0,1
this worst company ever deal they give one price charge card another beware of this company take taxi,1.0,0
when put request uber driver one driver responded called said allowed pick westchester county airport drop westchester he directed put destination outside westchester i felt scam charged higher amount amount fare calculated based destination when declined direction requested uber driver different driver told first declined feeling scam took regular taxi point scamming passengers horrible way business,1.0,0
this uber driver arcadia ca area black lexus license plates instead making right turn right turn lane almost hit car started honking flick took pic plate followed shopping center verbally attack passengers car careful get driver aggressive dangers driver,1.0,0
they trying rip customers never use bad experience,1.0,0
uber consistently let laguardia the drivers cancel ride reason get charged,1.0,0
the first week drove uber said fantastic the fourth week bad the sixth right the seventh guys crooks worth hit finally eighth call quit uber customer get fantastic service nice clean car of course impressed leave utmost positive reviews but generalize uber image enthusiastic service provided continously supplied victims newbies hungry pool population uber new form scam like maddof enron etc glad got quick,1.0,0
if call find surge price show make wait rider call newport beach rude drunk harmful personality expect woman driver tell go back to your country you are idiot when telling call another driver issue drunk put address app uber stay customer side report real time situation harmful rider customer support say not serious harmful uber customer bad super tarible lyft lot better uber back rider lyft back driver uber tip driver lyft appreciate driver my score lyft higher uber,1.0,0
i done uber have using couple months nyc recently drivers fine though never fan surge pricing paid less miles early week called car supposed minute wait turned minutes texted called driver multiple times response then cancelled ride without consent nerve charge fee why pay service especially driver one cancelled he ended walking blocks catch cab late meeting wasted close half hour waiting the worse thing customer service number call emailed uber support took respond offer ride credit demanded refund intention use filed disputes paypal credit card sudden uber freezed account they multiple agents contacting asked photo id credit card copy it fraud waiting happen ca legal sick way treat customers conduct business going file complaint bbb also use,1.0,0
many people like spent big money buy late model car work uber people borrowed money credit cards taken personal loans bought car finance reasonable car work uber but many cases single complain bad rating put driver system complains rider bad mood faced one incident avoided taking right turn right turn sign rider made big story taken offline without given chance telling side story getting legal advice legal hurdles setting protest camp outside sydney uber office pursuing highlight bullying behaviour uber if anyone else want join protest please advise via sms regards,4.0,1
price surcharging rare norm beware scam charge far regular cab,2.0,0
i need warn uber drivers ubers deductible insurance coverage way pick passenger hit another vehicle right away reported uber san francisco office staff member insisted contact insurance company report insisted appropriate since way uber rider after finally contacted insurance company informed coverage time since picking uber passenger afterwards went back uber office time uber informed deductible uber insurance the upshot lucky ddriver insurance since urgent get back road knew uber staff get back road several weeks decided take issue hand contacted driver insurance company get repairs done hope uber drivers able unionize bay area with union backing uber drivers wo denied customer tips employee support things insurance coverage deductible uber time better wages wear tear cars mileage reimbursment travel time back original customer ca get fare back original pick within miles origiinal pick regarding uber customer service drivers service par also please aware notification uber shut driver report accident obtain another vehicle inspection,1.0,0
most unreliable service ever find left waiting car hour even though showed driver minutes away terrible service do use uber rate zero i,1.0,0
i use drive uber uber screws drivers especially offer guaranteed rates you never find exactly see still qualify guarantee continue driving entire hrs find qualify stupid technicality acceptance rate they also screw customers rider get car mistake still wanted ride when cancelled original request charged fee put another request sitting car gave different driver keep cancelling drivers charged cancellation fee uber app gave car right driver unlike lyft uber pay fees consumers use lyft,1.0,0
i never using uber registered complaint better business bureau uber charged credit card cancellation their driver cancelled thought good faith mistake rectification future credits appalling they took my money want use service get my money back my regret register bbb complaint plaster situation social media stop using service what illegal yes but right take pocket delivering service again their driver cancelled is new business model have drivers cancel charge customers money make money without spend time delivering service incredible removed valid credit cards account ca steal money proven deleted app phone emailed account deleted want nothing shady business tell everyone possibly they terrible unethical company stealing money loyal customers,1.0,0
i never use uber my drive turned had known price upfront never stepped foot uber car where regular cab ride way back scam cancelling credit card charge disputing charge out control,1.0,0
i charged half hour trip my phone died never relized going pay much they suck cheap fare short distance thay hit hard big fare completely unfair dishonest system tell friends family use service,1.0,0
i driving uber midwest eight months my average hourly income gas on short trips uber takes percent fare in city means pocket ride the fifty percent comes safe ride charge remains you expect trips hour longer trips profitable percentage wise much during surge pricing ok surge times limited expect surge rides night last night average six hours miles two surge rides sure larger markets better longer average trips surge etc really worth time city smaller dallas houston etc the uber concept great riders drivers mostly uber really enjoy driving put prospective driver knows expect sure time uber finds harder harder find drivers compensation schedule change until uber around beer money call good,1.0,0
i left bag it took long time answer call their computers left number no call back want bag no response,1.0,0
i drive uber milwaukee wisconsin keep car clean inside often receive compliments cleanliness uber drivers called time minutes pick point unless driver area called minutes without surge pricing speaking pricing milwaukee area minimum charge currently uber driver receives the rate based minute uber passengers often call uber calling xl rarely turned away this give right complain part customers given estimates cost long put destination notified surging they allowed cancel time even arrive without penalty fares vary based route taken construction delays accidents traffic delays end trip immediately per uber policy mess route get stuck traffic customer gets upset trip the customer number one priority treat every passenger way want treat the large part ridership intoxicated college students often get rowdy car it takes alot patience gets trying keep professional if sound like job please apply drive agree problems uber freqently due gps location dropped pins suggest manually enter location pick drop contact driver soon get conformation verify location notify passengers arrive address confirm location want for passengers expecting uber arrive please ready look message respond promptly drivers paid per completed trip per hour make money sitting waiting which wait minutes arrive unless customer contacts responds message asks wait often get surging area pick wait customer never shows cancels waiting this upsetting picking actual person needs service drivers know destination starts trip decline take anywhere already started trip committed following app allow us cancel trip progress never turned away customer based destination needing trunk space picked customers grocery stores helped groceries even carried inside picked people airport loaded unloaded luggage wished safe trip in milwaukee uber privileges pick mitchell international airport least uber i often make trips downtown area waukesha new berlin greenfield grafton oak creek pewaukee these fares typically rates those trips minutes one way my take trips average dollar per mile uber takes rest,4.0,1
well reading uber reviews hilarious started driving uber week so far trips uber think bad could better yes bad as driver deduct uber mileage federal rate review change tax liability this good thing you get keep money earned think app works fine like know passenger going take fare ok like fact drive want think reviews taxi companies trying take business no one ever going charge mile cab ride you idiots uber great idea wish thought uber requires car newer sure uber drivers suck expected give bad reviews suspended cab companies beware think time come,5.0,1
i started driving uber they take much far figured gas make less minimum wage none includes wear tear truck recommend,1.0,0
uber nothing scam american corporate greed finest trust know drive uber they say uber pricing surges increases times based supply number cars demand number request tell bs uber raises prices wants doubt take rider app area surging see many cars area watch cars show maybe best small percentage drivers get riders literally seen uber raise price times normal rate saw one ten drivers surge area get ride it bs screenshots prove rider driver apps,1.0,0
in nyc,1.0,0
uber instructions ride deficient there destination bar pickup bar there instructions cancel ride there no phone contact info how order way insert address destination want cancel whole arrangement way do charge credit card when able appear headquarters boston person meantime relay experience cambridge ma authorities barbara anthony former undersecretary consumer affairs ma,1.0,0
meager savings get worth hassle trying use stupid system take real cab shuttle,1.0,0
thay try suck little cheap rates thin one waaaam got charged dollars ride beware app,1.0,0
si usted quiere quiere sentirse humillado quiere acabar su carro ponerle millas llantas combustible danos en general no ser respaldado por una empresa la cual le entregas todo entonces regalate uber el poco dinero que te queda luego de trabajar mucho poner todo para esta empresa te quieren sacar dinero para que recibas clases dictadas por choferes esta empresa cuenta ni con servicio de costumer services piensalo dos veces antes de regalar todo hasta tupersona una empresa que esta haciendo dinero con la nesecidad de trabajar de muchas personas que entregan todo convencidos de que seran gratificados,1.0,0
uber started become like taxi cap services ex uber driver passenger left uber due unprofessional uber company operates now join lyft driver passenger happy lyft even though lyft takes little time get customers sometime rides happy lyft as driver side promotion code rides we best show great we professional safe secure this special offer limited use code get free rides first time customer code open doors customers offer water best music lay customers reference dress suit drive customers received stars please support me christmas gift signing using code thank,3.0,1
yesterday first last time use uber our first driver kept asking us go even though gps telling go our second driver last night find us kept telling gave wrong address fact use gps well after min directing us finally began trip home again direct way read gps wow then came charge double paid first ride nothing hate pay someone job good riddens uber,1.0,0
use uber long distance totally rated believe drivers understand time portion rate going say slowed sure look like you take ride limo airport dare say cost cancelled account customer service people know difference complaint request cab folks chicago probably nothing worry may flash service win,1.0,0
need move driver lot shop bring buses back repair it seemed feasible use uber noone drive driver back forth waste time first time use uber charged miles distance minutes drive next time charged mileage time third time charged distance time travel we reached uber find reply black car showed we idea scam running they sent black car doubled price needed cheapest ride point point this company rip we never use services recommend either it cheaper take taxi close distance,1.0,0
get ride credits lyft need get voting stations city no excuse able get voting stations consumers beware,1.0,0
i used uber take mia home miami beach car took mins arrive terminal the driver showed probably around dressed shorts sandals reeked marijuana smell minutes ride sprayed something car got got lost even though using mapping app directing the car driving chrysler huge ghetto rims seriously mortified dropped house the car also huge speaker trunk thank god small case otherwise fit needed call regular cab use feel safe bucks cheaper regular cab car service,1.0,0
uber wonderful entered market offering option exciting cab rides city but since arrival many things become apparent regarding scam cabbies using sole heard maybe successful uber driver stayed longer months part time cabbies never surge charged though uber fails may unwanted result even playing field two unfortunately enough cabbies stupid things many trying scam especially competition put back need most reputable cab companies strict vehicle meet many share riding drivers even know change hoping maintained vehicle take risk want saving buck per mile worth hoping strangers seat whose company held responsible actions frequently flaunted,1.0,0
uber warning be warned unauthorised charge to credit card quote trip brisbane when booked added extra bill without advising us the charge went straight credit card so trip charged trip higher quoted surge charge no phone number call emailed said sorry no refund they charge anything want credit card they call surge charge charge add busy they say tell drive avoided question asked cost its pity awesome service sure charge just be warned,1.0,0
definitely best ground transportation service arizona tonight requested pick arizona coyote game both drivers thomas daniel arrived within minutes requests thomas picked scottsdale brought arena daniel drove back scottsdale both drivers extremely professional polite their cars clean all around excellent experience the best part price taken many cabs believe uber far best priced company get also smell like cab exited vehicles never use another company local ride just wanted say thank great service nice drivers,5.0,1
i waited mins taxi get another uber still charged ride never took thieves,1.0,0
drivers hidden cameras use personal gains might end worldstar youtube making silly comment made drunk sucky company drivers,1.0,0
here issues know average pay driver drives miles week less think works week taxes insurance fuel net week break price trip miles safe ride fee uber provides nothing driver trip driver stop complaining start hearing the driver app work tech company smart learn,4.0,1
suv take us minutes road find alternate transportation not mention customer service worst customer service seen customer service based company what joke,1.0,0
i tried use uber app schedule pickup ewr marriott hotel nj the app refused pick hotel wanted hike way terminal pickup why bother uber get hotel call taxi pick door,1.0,0
used uber first time last sunday around chicago terminal hoffman estates unpleasently surprised fare cost uber meter fare gratuity booking fee it uber taxi private car see estimated fare time booking car took leap faith driver ok clear communication rude frequent flyer normally pay distance tip average private cars my objection tolls tip meter fare the driver ran meter ride total came around sent email explanation high fare gonzalo uber replied uber taxi unique option rates set uber we uber unable control adjust fares reading people experience forum makes realize gouging happens often say totally turned practice use future,1.0,0
i wrote review uber last november reading negative reviews experience tonight left quite grateful around received call young adult drank much looking ride even know gotten separated friends not knowing open iberia app within minutes immigrant driver vehicle got phone assure get safely minutes later driver delivered passed little friend she may never drink certainly uber thank you uber,5.0,1
got cab coming saying uber later arrived said actually uber taxi pay goes cherged account normal uber said money specifially asked uber use paypal account said yes,1.0,0
october requested uber pickup fort lauderdale fl immediately received text said since busy time surcharge fare normal amount we agreed since halloween busy time received text uber arriving uber show we text uber twice let know front restaurant easy find called spoke uber driver said traffic two minutes still uber driver we hailed taxi charge us double cancelled uber trip uber emailed us let us know credit card charged cancellation we went onto uber account let know acceptable uber customer service gave us credit toward next uber trip refund uber gives service convenient they surcharge busy times show if accept businesses treating consumers like end are restaurants next charge us double wish dine busy time saturday night vs slower tuesday this type treatment acceptable think,1.0,0
hi uber wants access photos camera wifi etc why understand phone number payment details my partner going sign like much information wanted,3.0,1
do use uber it ripoff used uber first time ride midway airport aurora il normal cab fare told much cheaper use uber thought give try when arrived house meter fare ridiculous short time later received notification billed beware going get ripped,5.0,1
i used uber first time weekend new orleans amtrac french quarter took taxi way back taxi driver great driver snarky wish read reviews signed uber never use,1.0,0
i recently used uber got see pic driver coming get friends driver pulled someone passanger seat us guys uber ride told know going us said passanger husband told go bar dropped us since us needed space back made feel really awkward ill take taxi calling uber,1.0,0
i uber driver money receive use car payment uber dosent give anofe money pay car,4.0,1
uber bull who pay freequent ware tare more oil changes brake changes air filters injectors get clogged constent driving come on make sence put mils onto car what ever car worth began uber worth end one year,5.0,1
while sitting home north carolina received two uber receipts taxi rides new york the larger now support site unavailable canceled credit card,1.0,0
just took uber milan double cost cab had coupon cart signed expired wo make mistake wo recommend either in fact think lobby home city austin tx fight city council able operate,2.0,0
i see lot dumb riders talking asses goddamn idiots driver control fare it dad uber sets rates read frigging terms conditions bringing lazy entitled lard asses car those looking cheap free rides complaining take friggin bus you deserve car ride frigging losers,3.0,1
my husband driver complaints he drives wants long wants car well gas big deal use uber whenever need never bad experience say like use if bad experience rate driver rider low move along uber helped us,5.0,1
yes customer gives driver back comment evil driver slow speed limit what driver race street make passenger happy get ticket speeding the driver got suspended week forced take class the drivers making money uber treated like crap,1.0,0
worst experience ever customer service screwed money time with uber taking fare ok agreed they far able hire people answer phones solve problems the fares randomly change explanation response suppprt far turns fare thin air top missing uber takes great idea easy app many bugs zero customer support fix issues just though impression uber fee using technology seems need take little bit money pocket hire people help ps not looking back errors waste time emails help,1.0,0
i using uber months always used service travel melbourne cbd usually travelling approx returning around morning the fee always around way except saturday bound trip normal however hit bill way this due suprise pricing fee uber apparently introduce want encourage drivers onto streets checked indication however i taken trip ofter er couple hours earlier fee driver advise fee joke read fine print offer uber refund half fee not good enough opinion believe uber knows customers opt alternatives customers clearly understood surprise fee occur random method inform shady feel completely ripped tricked losing money afford lose,1.0,0
we get quote concert double check triple check heard change price price told us time pick time quote suck scam do know get something needs done,1.0,0
i regular uber customer happy rates services today bcoz stupid drivers missed flight the one booked says hez around min distance see map next street cancelled booked another one says wan na go airport far now dun think problem ur running cab service make sure inform ur customer deny point time expect much but whole missed flight friends birthday,3.0,1
drivers alway complaining job sucks really care hear problem they tell thier sad story tip guess need guilt trip ride get different job ypu like one clean car,1.0,0
filed police this company needs check make sure employees legit using uber first time thought uber vehicle they uber sign window the driver told use cash gave receipt northside executive llc go the airport hotel miles away be careful,1.0,0
in past two weeks used uber twice one way riding distance the price first time second time charged next time rather take taxi meter know pay uber price quoting pick needed review fare practice,1.0,0
uber went commission raised safety fee per ride so done worth work uber looking bucks,1.0,0
uber customer service non existent they respond generic responses already heard word word they let passengers rate mad surge pricing email rating dropping send generic responses passengers privacy able disclose ratings rating system based last rides rating hurt yeah fuk uber customer non service oh ps will not be returning any more left behind cell phones or wallets or keys done times get thank compensation uber going way bring rider stuff back honest,1.0,0
i visiting nyc attempting get attention taxi driver black lincoln continental pulls sheet taped right window uber the driver said take miles destination told signed uber heard rates better taxi after getting destination told charge plus tip said got kidding asked show came said everyday knows rates he refused provide fare estimate said fare based normally charge told think practice illegal started use profanity towards speaking loud threatened call nyc asked fare estimate told friends experience meeting said driver supposed take cash fares get paid company needless say extremely upset never ever trust uber invention however hope see car middle eastern driver in addition going file report attorney general bbb regulatory agencies,1.0,0
used uber go miles simple route home office quoted application downloaded first driver shows minutes late wants cancel going direction other thought cab service second driver shows he driving beat disgustingly smelly nissan sentra sworn sleeps car he speaks zero english drives horrible he blew two stop signs point said stop car got hailed regular cab at office read charged mile horrible uber trip call office speak young man named eric tells experienced surge pricing so let get straight you go ap get price uber formula quadruple rate fraud unfortunately uber attorney practices field securities corporate fraud phone monday contacts state federal levels this company fraud consumer beware,1.0,0
i got mile ride they charged in past yrs ever paid the guys modern day criminals,1.0,0
i driver rider made report driver it vehicle uber cancelled allowing drive driving now possiable im driving vehicle listed uber my room mate also signed drive ask uber beginning add room mate account since drive vehicles said uber both listed uber told no terms state differently uber no respect drivers care riders because uber makes money top riders grab curse give bad rateing tryed hardest make every trip good make every one happy especially drunk rude ones,1.0,0
i booked uber cab received call driver after comfomation wait one houor cab even sigal call back nobody picking call never take uber cab life,1.0,0
i used uber first time last night quoted going cost got home driver showed much cost the driver believe neither been fighting uber back forth email want talk someone email never take uber,1.0,0
so uber estimate said cost well went mile lady charged cents intended price went miles back week ago this preposterous walked taken bus cheaper go location they ripped never uber,1.0,0
cheaper owning car city,5.0,1
i live los angeles ca used uber first time september the uber app allow place promo code told family friends ok since my first uber ride will be free wrong requested ride forum inglewood live south pasadena miles my uber driver exited fwy one busiest streets busiest times friday requested dropped inside forum parking lot street since minutes walk across parking lot go security find seats uber charged one long ass ride ahhh happened your first ride is free after concert request uber same route cost get home yes sixteen dollars next day got touch rep told situation informed take couple days someone get back that september here september waiting someone get back yet daily basis uber text become uber driver really stars,1.0,0
ur system bad,1.0,0
will absolutely never ever use uber area around atlanta had horrible experience price gouging strange reason drivers take cc hmmm bs was stuck middle nowhere middle night tomorrowworld uber drivers trying get people thought taxi cabs way go uber def surpassed,2.0,0
take much fees let drunks rate dumb ass give bad ratings lose job really uber give break just throw front firing squad give drunks opportunity rate one,1.0,0
just started using uber trip seattle summer during trip chance use uber dozen different times then half dozen trips portland oregon just got back trip new york used uber extensively well rides yellow cab in every case uber extremely convenient the vehicles always new side clean comfortable the drivers prompt helpful provided us walking directions information places check warnings areas sketchy etc because ride paid automatically via app never fumbling cash credit card reader systems etc just get destination go the iphone app breeze set use it allows chose type size vehicle need know long wait ride gives location updates uber requested it also gives name customer ratings driver book ride notifies soon uber arrives pick allows contact driver via cell issues you always asked rate last driver book new ride assures uber extensive customer feedback slow things bit trying book next ride hurry our experience using yellow cabs many cities great by large always experienced long wait times booking cab phone the standard seems cab minutes usually works minutes plus have also issues cabbies wanting business ride couple miles less in one case cabbie whose car start after gotten car jumped another cab the cabs always seem vintage least five years old poorly maintained gritty side our last experience cab ride la guardia new york financial district it like long beach grand prix meets destruction derby lots jackrabbit starts swerving traffic high speed slamming brakes car seen new shock absorbers decade my wife motion sick freaked fast furious driver try fixing eyes horizon sold uber highly recommend personally never use cab unless forced,5.0,1
in dallas visit son student smu great uber ride dinner dinner nightmare had two uber trips cancel bill show waiting contact driver will clearly contest show charge finally got home uber direct record felt sorry problems am longer raving fan happens give uber lyft taxis,1.0,0
look older gentleman palm desert area named robert white nissan versa,1.0,0
they charged pickup less miles exorbitant cost estimated cost prior pick charged never again,1.0,0
uber drivers amazing however uber company much the app rarely gets location correct spotify collaboration work gps app sends drivers round way it sucks uber thought great now think get together,1.0,0
i was envolved in car accident with an uber driver totaled my car have been on the phone with there insurance company for the last week and they refuse to get me rental car saying that should pay for it then they will reimburse me thats bs did not add rental car into my budget now am stuck in the house with no transportation not to mention my hand is fractured have used uber am am disqgusted how they treat the ppl they cause injury to,1.0,0
worst customer service ever dealt charged extra cleaning fee days trip notice one hundred dollars are serious uber then customer service rep sent picture driver sent claiming car dirty needed pay clean car mat dirt so pay extra dollars top priced fare dirt wiped when drive groups people day night car perfect uber never use,1.0,0
taxis never come charge anyways nonprofessionals ask move wet groceries come customer service basically non existent but cheaper calling real cab much,2.0,0
uber website disaster log facebook lead account directly typing phone countries lead red words error message said null saying usa registered let log add new credit card saying charge overdue red words everywhere so frustrated use uber app and even website lyft much better lyft website took minutes uber took still able register driver or passenger how hard set website rocket science stupid company,2.0,0
i pending transaction uber this quite sticker shock trips cost neither approved card back fourth weekend trying get situation resolved spoken three different representatives order get resolved it seems getting passed around bullied point feel want silent take whatever say whenever feel like responding back this sent customer service representative when looking trip records show pricing notification screen displayed dynamic pricing rate this rate accepted pm edt the fare question also taken time surge rate this fare accepted pm edt uber states accepted rate time trip both trips starting time telling accepted price hours trip completely asinine this pricing surge given time trip how conceive trip given surge price agreed upon hours prior not complete lie given also sent information statement nothing uber not bully paying something will done you may steal money bet sharing experience,1.0,0
our first trip free recommended friend gave us discount code driver pleasant take long arrive the second time ordered uber turned away times taxis going direction getting beyond joke end rang local firm little expensive suppose saying goes get pay,3.0,1
as driver frustrating element app work well more often recognize arrived point begin trip so rather make rider wait begin trip but means navigation system wo initiate give directions and frequently app recognize arrived destination end trip uber answer employ small army workers make adjustments ride associated fare fact when first started uber two months ago app worked well time now noted glitches occur time uber likes send annoying reminder messages drivers time energy better spent fixing navigation app uber losing drivers due hassles,2.0,0
uber absolutely horrible stepped outside vehicle moment car took backpack my backpack contained keys wallet everything else this worst taxi service ever received advise using service,1.0,0
forgot keys car attempted contact driver twice hours incident hung times explained calling sent email uber response called voice message saying best way contact email obviously went uber help the guy charge lost found said allowed contact driver what,1.0,0
liars cheats thieves they treat employees badly constantly make mistakes payments not surprisingly mistakes always uber favor did mention liars cheats thieves,1.0,0
uber cabs company provides service bad their customer service efforts towards resolving grievances customers amounts nothing,1.0,0
we arrived new york via penn station first yellow cab drive jerk next ride offer uber car whilst driver friendly charged us us go short distance caught cab side new york charged us obvious ripped good way introduce visitors new york we wo using uber ever,1.0,0
i began sign uber thinking good way get money for reason read registration the many texts regarding annoying to point asked stop texting emailing calling wrong thing since many texts night wish leave alone,1.0,0
worst uber experience ever the driver got freeway wrong way going downtown needed go uptown even realize mistake yelling get freeway blocks way finally got and told stop meter restarted location ummmm excuse paying blocks out of the way paid extra blocks get back started and got charged both mistakes in addition finally got right freeway direct every step bc paying attention verge missing every freeway exit the worst part uber refunded dollars wrong direction extra blocks back starting point horrible customer service uber pay get back starting point mad took taxi home instead usual uber,1.0,0
last months couple rides uber last ride charged extra money giving proper explanation looks like uber big scam organization stealing money bit bit becareful guys,1.0,0
uber scam they steal money bit bit they seem con artist engage conversation like give good rating trip destination continue charge drive without completing trip money more money scammers con artist lesson learned end changing email shutting bank card they literally charging taking right account then able talk anyone there reason contact number,1.0,0
i it employees working infopark cochin last night booked cab its distance infopark kakkanadu seaport airport road near civil station the bus charge minimum fare rupees that much short distance arrived stop shocked seeing fare rupees fare rupees surge period what hell depended uber every journey carrying but stopped yesterdays issue very worst experience feedback uber hate,1.0,0
wish minus star ratings as said trying cancel uber gotten emails keep asking please tell us crap leads web site asking sign password how i sign account canceled want sign freaking kidding uber four letters anyone four letter word replace uber why ca read original email explains reasons tip consumers do become member providing name address phone number credit card info front unless absolutely sure service exists area reliable you want company data ca use still waiting confirm cancelation wiped data,1.0,0
i several bad experiences uber taxis washington dc know tehir way terrible experiences taxis uber paris france drivers never came twice three days driver come without notice waited waited waited realized call another one,2.0,0
worst service booked cab kondapur chilkur balaji temple accepted booking driver came asked go said chilkur balaji temple driver ready come replys provide service city cancelled cab charged cancellation charges also disgusting thing ever faced uber provide service accept booking,1.0,0
uber rating game hi excited heard uber join team proud one month lease trips it started little ruff beginning get know gps sometimes goes crazy certain places know best get rider destination safe so problems customers fair weather bad day feeling well disgusted life uber really try communicate partners see help driver hear say passenger door acura purchase newer vehicle drive passengers comfortable way providing good service best good enough customers rated us comments the sad part rated almost everybody star ratting so get email account deactivated loving job trying improve without uber help lost job love due customers heart company care uber driver hope help someone careful cause uber driver loose lost job debt vehicle julio guzman,1.0,0
between comparing airlines hotels peak season raise rates never percent normal fare room charge dynamic pricking surge charge robot customer service scripted replys rip they transparent pricing they charged ride cost twelve hours earlier the driver took full advantage fact many riders looking rides there also ample drivers available he raised surge someone accepted there disclosures idea charging it clear surge charge it states when take ride twelve hours earlier one expect pay ride beware make sure know pay accepting driver they allowed rake coals,1.0,0
i tried separate occasions get ride home uber the first time driver cancelled ride saw cart full groceries charged cancellation later given credit when went use uber driver front pulled waved pulled away watched around apt complex charged asked rate driver how one rate driver even get car that driver given star even attempting contact driving couple times waiting outside got literally ft front pulled he saw left the last time tried use uber ride home grocery store contacted customer service left store first time told happen well the driver never showed never bothered contact he cancelled ride got requested uber cancelled ride immediately no charge either cancellation so uber driver answer since uber customer support answer directly does uber pick customers grocery stores,1.0,0
this may biggest scam century first make selling skis hawaii you start day putting gas figure problem make back guess have many days working hours make fee gas walk away kicker get run car ground uber wake call ended life going planned you need change course find scared go eat dollar menu cause take several fares make back what sad many people come uber needing money bank opportunity claims pure lying greedy bull,1.0,0
after riding four filthy cabs chicago one gas back seat signed uber satisfied drivers vehicles knowledge city not sure cities way go chicago,5.0,1
über neve get dime money rather call taxi they customer service care correcting issues they pretend need information research intention getting back placing call never use service overcharging charging cancellation fee their driver decided cancel ride bbb every outlet notified,1.0,0
you close business search better one free ride concept also fraud you stand good possession we it peoples hate uber,1.0,0
uber ratings partners irrational percent the founders probably score percent college the overall rating uber star uber platform send partners without training expectation fatal why allow companies ratings fall immediately new partners the riders mal contemps happy good friendly safe ride all new partners required attend four hour training uber changed policy evaluation mid stream changed ride minimum ride minimum once partner gets treated criminal second class citizen uber care negative publicity terminating partner,1.0,0
